uch,dt_inspection_r,inspector_fio_r,section_number_r,correction,remains_kg_r,fuel_mark_r,status,status_id,guid
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №13 (АИ-92),1,7167,АИ-92,Загружен,2,WPGUID15D231017163615S92
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №12 (ДТ МЕЖСЕЗЕННОЕ),1,0,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163526S91
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №8 (ДТ МЕЖСЕЗЕННОЕ),1,0,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163323S87
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №10 (ДТ МЕЖСЕЗЕННОЕ),1,0,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163354S89
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №11 (ДТ ЛЕТНЕЕ),1,31599,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163456S90
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №9 (ДТ МЕЖСЕЗЕННОЕ),1,0,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163339S88
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №7 (ДТ МЕЖСЕЗЕННОЕ),1,25094,ДТ ЗИМНЕЕ,Загружен,2,WPGUID15D231017163258S86
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №6 (ДТ МЕЖСЕЗЕННОЕ),1,13421,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163139S85
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №5 (ДТ МЕЖСЕЗЕННОЕ),1,31364,ДТ ЗИМНЕЕ,Загружен,2,WPGUID15D231017163057S84
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №4 (ДТ МЕЖСЕЗЕННОЕ),1,23270,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017163017S83
НАДЕЖДА,17.10.2023,КОРОБЕЙНИКОВ,Емкость №3 (ДТ ЗИМНЕЕ),1,0,ДТ ЛЕТНЕЕ,Загружен,2,WPGUID15D231017162939S82
