dt_giveout_t,uch,venchile_gn_t,wp_dest_t,given_mass_t,table_color,date_color,status,status_id,guid
30.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,375.8,white,,Загружен,2,WPGUID16D240331103911S180
30.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4275,white,,Загружен,2,WPGUID7D240331082736S372
30.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1227.4,white,,Загружен,2,WPGUID20D240330153323S598
30.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,508.2,white,,Загружен,2,WPGUID36D240330193229S470
30.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1403.8,white,,Загружен,2,WPGUID16D240331104239S181
30.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6893.9,white,,Загружен,2,WPGUID41D240331160951S567
30.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1700,white,,Загружен,2,WPGUID15D240330112739S567
30.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1272.8,white,,Загружен,2,WPGUID16D240331103612S179
30.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,2113.4,white,,Загружен,2,WPGUID23D240331151151S295
30.03.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,3888.7,white,,Загружен,2,WPGUID26D240330143521S712
29.03.2024,МАМОН,90154 (А455СА38) АТЗ НЕФАЗ-66061-13-15,МАМОН; ИШИМБА,6352.5,white,,Загружен,2,WPGUID13D240329212047S402
29.03.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,БАЛЫКСА,8482.8,white,,Загружен,2,WPGUID26D240330085522S710
29.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1831.8,white,,Загружен,2,WPGUID20D240330065406S597
29.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6397.3,white,,Загружен,2,WPGUID41D240330085747S566
29.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4031.5,white,,Загружен,2,WPGUID33D240330080347S412
29.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,615.8,white,,Загружен,2,WPGUID13D240329115840S399
29.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2226.5,white,,Загружен,2,WPGUID13D240329120033S400
29.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,4275,white,,Загружен,2,WPGUID7D240330080729S371
29.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1963.1,white,,Загружен,2,WPGUID23D240330120047S294
29.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,2961,white,,Загружен,2,WPGUID26D240330085303S709
29.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1190.3,white,,Загружен,2,WPGUID36D240329163756S466
29.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,2216.9,white,,Загружен,2,WPGUID10D240329121654S409
29.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,7585.9,white,,Загружен,2,WPGUID29D240330124444S812
29.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1695.2,white,,Загружен,2,WPGUID20D240329095127S596
29.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1813.2,white,,Загружен,2,WPGUID13D240329115642S398
29.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1509.1,white,,Загружен,2,WPGUID36D240329194355S467
29.03.2024,ЛЕОНТЬЕВСКИЙ     ,90020 (А302УА38) УРАЛ ТОПЛИВОЗАПРАВЩИК,ЛЕОНТЬЕВСКИЙ     ,2853.4,white,,Загружен,2,WPGUID34D240330071018S394
29.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1526.4,white,,Загружен,2,WPGUID16D240330151510S177
29.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1813.2,white,,Загружен,2,WPGUID13D240329115642S398
29.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1211.2,white,,Загружен,2,WPGUID16D240330151736S178
29.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1695.2,white,,Загружен,2,WPGUID20D240329095127S596
28.03.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,5485.4,white,,Загружен,2,WPGUID36D240328205551S464
28.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1770.4,white,,Загружен,2,WPGUID10D240328120012S407
28.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1683.3,white,,Загружен,2,WPGUID16D240329101544S175
28.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1923.1,white,,Загружен,2,WPGUID13D240328114837S395
28.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,982.4,white,,Загружен,2,WPGUID13D240328214313S396
28.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,90085 (C003РУ55) ТОПЛИВОЗАПРАВЩИК УРАЛ 5668Т5,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,6376.1,white,,Загружен,2,WPGUID2D240329082201S174
28.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1430.6,white,,Загружен,2,WPGUID23D240329155653S293
28.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1055.2,white,,Загружен,2,WPGUID20D240329070332S595
28.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7182.5,white,,Загружен,2,WPGUID38D240328160545S437
28.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,2011,white,,Загружен,2,WPGUID13D240328114520S393
28.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4123.2,white,,Загружен,2,WPGUID33D240329075354S411
28.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1994.1,white,,Загружен,2,WPGUID13D240328214511S397
28.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,653.4,white,,Загружен,2,WPGUID13D240328114657S394
28.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1459.5,white,,Загружен,2,WPGUID16D240329102633S176
28.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1195.6,white,,Загружен,2,WPGUID36D240328205903S465
28.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,3392,white,,Загружен,2,WPGUID26D240329104935S708
28.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2187.1,white,,Загружен,2,WPGUID2D240328102240S173
28.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1783.2,white,,Загружен,2,WPGUID20D240328140913S594
28.03.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,5081.2,white,,Загружен,2,WPGUID1D240328183941S377
28.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,7614,white,,Загружен,2,WPGUID15D240328163730S566
28.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6622.2,white,,Загружен,2,WPGUID41D240329094409S565
28.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,3416,white,,Загружен,2,WPGUID7D240329082927S370
28.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,6360.1,white,,Загружен,2,WPGUID29D240329143354S811
28.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,734.3,white,,Загружен,2,WPGUID36D240328184132S463
27.03.2024,ПАНИМБА,90067 (К086ХР70) УРАЛ 4320 (АВТОЦИСТЕРНА),ПАНИМБА,6864.6,white,,Загружен,2,WPGUID1D240327103644S376
27.03.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,8360.7,white,,Загружен,2,WPGUID29D240328164224S809
27.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1974.8,white,,Загружен,2,WPGUID13D240327114605S388
27.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1708,white,,Загружен,2,WPGUID7D240328084208S369
27.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1612.8,white,,Загружен,2,WPGUID23D240328100116S291
27.03.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,8540.8,white,,Загружен,2,WPGUID36D240327163723S460
27.03.2024,НАДЕЖДА,ЕВРОКУБ ДТ (100002) ЕВРОКУБ ДТ,НАДЕЖДА,253.9,white,,Загружен,2,WPGUID15D240328095119S565
27.03.2024,ТЮРЕПИНО,ЕВРОКУБ ДТ (1000046) ЕВРОКУБ,ТЮРЕПИНО,850.9,white,,Загружен,2,WPGUID10D240328142400S408
27.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,3416,white,,Загружен,2,WPGUID7D240328083959S368
27.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,850,white,,Загружен,2,WPGUID15D240327185053S564
27.03.2024,ВЕРХНЯЯ ШУМИХА,ТЕХНИКА ДРУГОГО СКЛАДА,НИЖНЯЯ ШУМИХА,824.2,white,,Загружен,2,WPGUID20D240328120901S593
27.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,7318.6,white,,Загружен,2,WPGUID41D240328095145S564
27.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,1278,white,,Загружен,2,WPGUID15D240327184822S563
27.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1668.3,white,,Загружен,2,WPGUID20D240327211932S591
27.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1217.8,white,,Загружен,2,WPGUID2D240328072234S172
27.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1126.1,white,,Загружен,2,WPGUID16D240328094350S173
27.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1880.1,white,,Загружен,2,WPGUID10D240327130210S406
27.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,6225.4,white,,Загружен,2,WPGUID33D240328081651S410
27.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1012.5,white,,Загружен,2,WPGUID36D240327164214S461
27.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1499,white,,Загружен,2,WPGUID13D240327211635S391
27.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1585.8,white,,Загружен,2,WPGUID36D240327205809S462
27.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,8470,white,,Загружен,2,WPGUID38D240327163543S436
27.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1177.3,white,,Загружен,2,WPGUID20D240327211724S590
27.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1668.3,white,,Загружен,2,WPGUID20D240327211932S591
27.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1177.3,white,,Загружен,2,WPGUID20D240327211724S590
27.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,2220.5,white,,Загружен,2,WPGUID2D240327093637S171
27.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,850,white,,Загружен,2,WPGUID15D240327185053S564
27.03.2024,ВЕРХНЯЯ ШУМИХА,ТЕХНИКА ДРУГОГО СКЛАДА,НИЖНЯЯ ШУМИХА,824.2,white,,Загружен,2,WPGUID20D240328120901S593
27.03.2024,КАРАГАН,90069 (Т137ТТ70) УРАЛ 4320 (АВТОЦИСТЕРНА),КАРАГАН,8540.8,white,,Загружен,2,WPGUID36D240327163723S460
27.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,2187.1,white,,Загружен,2,WPGUID20D240327142717S589
27.03.2024,НАДЕЖДА,ЕВРОКУБ ДТ (100002) ЕВРОКУБ ДТ,НАДЕЖДА,253.9,white,,Загружен,2,WPGUID15D240328095119S565
27.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1540.9,white,,Загружен,2,WPGUID16D240328100212S174
27.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1012.5,white,,Загружен,2,WPGUID36D240327164214S461
27.03.2024,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,22137 (H332PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,1217.8,white,,Загружен,2,WPGUID2D240328072234S172
26.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,5254.7,white,,Загружен,2,WPGUID29D240327155656S808
26.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7605,white,,Загружен,2,WPGUID38D240326145258S435
26.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1864.1,white,,Загружен,2,WPGUID13D240326204123S387
26.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1702,white,,Загружен,2,WPGUID7D240327082722S367
26.03.2024,МАГЫЗЫ,90260 (C445KP124) НЕФАЗ 66062,МАГЫЗЫ,8780.2,white,,Загружен,2,WPGUID26D240326130428S705
26.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,3285.6,white,,Загружен,2,WPGUID41D240326164033S563
26.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,2171.8,white,,Загружен,2,WPGUID36D240326175637S457
26.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4992.2,white,,Загружен,2,WPGUID33D240327144747S409
26.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2125,white,,Загружен,2,WPGUID15D240326145033S560
26.03.2024,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1229 (Т643УХ124) АВТОТОПЛИВОЗАПРАВЩИК УРАЛ 4320,ПРАВАЯ БЕЗЫМЯНКА - Б. МУРОЖНАЯ ,1702,white,,Загружен,2,WPGUID7D240327082553S366
26.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1073.5,white,,Загружен,2,WPGUID16D240327103608S171
26.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1990.9,white,,Загружен,2,WPGUID13D240326113940S384
26.03.2024,БЕССОНОВСКИЙ,80028 МАЗ 5337 АТЗ (БЕЗ ДОКУМЕНТОВ),БЕССОНОВСКИЙ,8470,white,,Загружен,2,WPGUID46D240326201655S209
26.03.2024,АНДАТ,376 (К309МТ124) АТЗ КАМАЗ 43118,ТЮХТЕРЕК; ПИХТАЧИ,7951.6,white,,Загружен,2,WPGUID29D240327155327S807
26.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,1790,white,,Загружен,2,WPGUID13D240326114310S385
26.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,3811.5,white,,Загружен,2,WPGUID41D240326163603S562
26.03.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,7002.3,white,,Загружен,2,WPGUID18D240327084115S172
26.03.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3711.1,white,,Загружен,2,WPGUID29D240327155037S806
26.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1528.9,white,,Загружен,2,WPGUID20D240326205942S588
26.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,1494.4,white,,Загружен,2,WPGUID36D240326222520S459
26.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2553.9,white,,Загружен,2,WPGUID15D240326145521S561
26.03.2024,НАДЕЖДА,ТЕХНИКА ДРУГОГО СКЛАДА,Б.МУРОЖНАЯ,750,white,,Загружен,2,WPGUID15D240326150851S562
26.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1841.7,white,,Загружен,2,WPGUID16D240327103939S172
26.03.2024,КАРАГАН,529 (E995PO124) ГАЗ -С41А23 (SADKO NEXT),КАРАГАН,759.9,white,,Загружен,2,WPGUID36D240326221606S458
26.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,4240,white,,Загружен,2,WPGUID26D240326125247S704
26.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,2141.2,white,,Загружен,2,WPGUID20D240326205814S587
26.03.2024,АНДАТ,90065 (В334НВ124) АТЗ КАМАЗ,БИЗА; АНДАТ,3295.5,white,,Загружен,2,WPGUID29D240327154807S805
26.03.2024,МАМОН,22138 (H368PH124) АТЗ 2790G-11,МАМОН; ИШИМБА,715.6,white,,Загружен,2,WPGUID13D240326203905S386
26.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,1755.1,white,,Загружен,2,WPGUID10D240326115139S404
26.03.2024,ПОЛУДЕННЫЙ КУНДАТ,1190 (E997PO124) ГАЗ -С41А23 (SADKO NEXT),ПОЛУДЕННЫЙ КУНДАТ,1916.5,white,,Загружен,2,WPGUID23D240327163230S290
25.03.2024,МАГЫЗЫ,742 (С528МА24) МАЗ АВТОТОПЛИВОЗАПРАВЩИК,УСТЬ-ВЕСЕЛЫЙ ,5100,white,,Загружен,2,WPGUID26D240326083017S703
25.03.2024,ПОЛУДЕНОВКА ,90207 (Н675ВА138) ЦИСТЕРНА-565815(ГБ-ОПА-4310),ПОЛУДЕНОВКА ,4756.2,white,,Загружен,2,WPGUID33D240326081456S408
25.03.2024,ВЕРХНЯЯ ШУМИХА,АТЗ № 480 (H366PH124) АТЗ 2790G-11,ВЕРХНЯЯ ШУМИХА,1420.4,white,,Загружен,2,WPGUID20D240326094850S586
25.03.2024,БЕЗОБРАЗОВКА,22135 (H351PH124) АТЗ 2790G-11,БЕЗОБРАЗОВКА,2017.2,white,,Загружен,2,WPGUID10D240325113557S402
25.03.2024,АНДАТ,365 АТЗ  КАМАЗ 43118,БИЗА; АНДАТ,1474.6,white,,Загружен,2,WPGUID29D240326121533S804
25.03.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,1740.8,white,,Загружен,2,WPGUID18D240326103220S171
25.03.2024,СИСИМ-ДРАЖНЫЙ,90261 (Р594РТ124),СИСИМ-ДРАЖНЫЙ,6630,white,,Загружен,2,WPGUID41D240326104112S561
25.03.2024,НАДЕЖДА,2286 (Е442НВ70) АТЗ УРАЛ 5557,НАДЕЖДА,2127.5,white,,Загружен,2,WPGUID15D240325145754S559
25.03.2024,КУВАЙ,90153 (К030ВМ14) КАМАЗ НЕФАЗ 66062-10,КУВАЙ,7188.4,white,,Загружен,2,WPGUID38D240325101859S434
25.03.2024,ГОРЕВАЯ,АТЗ № 90173 (У092ТВ38) НЕФАЗ-66062-10,ГОРЕВАЯ,1740.8,white,,Загружен,2,WPGUID18D240326103220S171
25.03.2024,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,22139 (H370PH124) АТЗ 2790G-11,ИЛЬИНСКИЙ-ПЕТРОПАВЛОВСКИЙ,1145.1,white,,Загружен,2,WPGUID16D240326142007S170
